V3RD,V4RD,V5RD,V3SRD,V4SRD,LSIRD,TanakaRD,V3IS,V4IS,V5IS,V3SIS,V4SIS,LSIIS,TanakaIS,Prop,Prop_class
-20.7253,-18.7937,-5.58985,-21.1411,-18.2975,0.178899,1.03799,-20.8421,-20.5617,-6.41348,-24.6345,-23.2764,0.254852,1.20908,2.82108521,1
-21.7527,-16.067,-8.72966,-21.8568,-15.5958,0.0368117,0.573492,-25.0393,-23.0786,-6.34184,-23.7882,-23.5314,0.148543,0.914682,0.749337256,0
-16.2385,-14.5435,-5.19179,-17.5535,-15.2169,0.169846,1.00913,-23.9946,-15.9025,-6.07725,-31.6047,-15.6106,0.170242,0.962428,1.08986819,1
-18.445,-14.6178,-7.46828,-20.4576,-19.0333,0.0317739,0.519277,-21.5981,-17.8353,-6.16467,-21.9507,-20.2657,0.0303518,0.527075,0.297678947,0
-15.0191,-11.6345,-7.58665,-20.0019,-18.7871,0.066909,0.723411,-24.269,-20.1851,-7.61834,-23.857,-20.4852,0.212502,1.08803,0.982300878,0
-16.5773,-12.755,-7.73264,-22.1496,-19.5781,0.0968951,0.816864,-22.6274,-20.852,-6.22295,-23.1841,-21.0215,0.0791356,0.769113,0.408428341,0
-21.3787,-19.8324,-6.90422,-24.2127,-21.18,0.204608,1.05661,-24.5853,-21.4423,-5.79032,-26.9038,-25.8509,0.217423,1.08867,0.361348391,0
-18.4269,-14.6117,-6.26577,-22.625,-21.495,0.166071,0.984146,-21.1545,-20.0447,-5.3046,-25.4312,-23.1345,0.154144,0.932564,0.768761814,0
-19.071,-18.4293,-6.38509,-25.5561,-15.7267,0.114681,0.866208,-22.3447,-20.7931,-8.2915,-25.9831,-25.1285,0.25256,1.17311,1.01450932,1
-21.3115,-20.9891,-7.71561,-27.7564,-24.9292,0.0866249,0.776933,-21.0271,-21.0237,-8.11418,-28.1647,-21.916,0.192426,1.0379,0.289633572,0
-23.7433,-21.932,-6.71824,-30.32,-22.012,0.0848522,0.740166,-26.8598,-26.6058,-5.92517,-31.642,-31.3761,0.260049,1.18991,0.568849325,0
-16.1033,-14.2001,-6.91168,-26.1635,-24.5411,0.11982,0.903829,-24.2349,-18.8786,-7.93009,-31.5805,-28.3312,0.17154,0.96575,0.3575207,0
-21.1551,-20.6223,-5.1971,-26.149,-22.2742,0.0994962,0.832185,-23.8398,-17.7815,-4.80655,-26.7716,-16.9398,0.365153,1.42943,0.611675441,0
-18.9715,-15.8241,-8.34007,-27.5376,-16.2632,0.0293906,0.520774,-24.6823,-17.8204,-6.92978,-30.2432,-24.554,0.121039,0.909633,1.19540858,1
-19.5351,-19.055,-8.7969,-24.6534,-22.5415,0.0882593,0.705698,-24.3764,-23.2193,-7.201,-29.6653,-21.6856,0.202636,1.06333,2.1739881,1
-22.7732,-22.4495,-5.77234,-25.9812,-18.9327,0.119361,0.840717,-25.5613,-23.3716,-5.66677,-30.3779,-21.7992,0.191701,1.03227,1.4270184,1
-24.2977,-16.7864,-7.56492,-25.5266,-19.6716,0.196368,1.08706,-24.7874,-21.2456,-5.55858,-25.4251,-23.9966,0.26697,1.21407,1.4532901,1
-18.4357,-17.5559,-7.25707,-25.0965,-20.6726,0.163843,0.967843,-23.1471,-20.975,-6.47806,-27.9601,-23.3354,0.228536,1.11763,1.84954298,1
-19.5122,-16.2613,-5.89234,-24.9835,-12.712,0.0874743,0.456927,-23.937,-23.5226,-4.9199,-27.6709,-23.9767,0.242942,1.14331,0.406198382,0
-22.0383,-20.816,-5.21728,-27.7597,-24.1267,0.228769,1.148,-24.1713,-21.3338,-5.27811,-25.4329,-24.8526,0.268409,1.20711,0.379748076,0
-16.6082,-16.5982,-4.91106,-21.4935,-21.0263,0.20597,1.08336,-23.6688,-21.349,-4.80002,-26.8894,-22.3752,0.330704,1.33701,1.00983572,1
-22.784,-17.3574,-4.94946,-26.2471,-12.8216,0.0627672,0.423076,-21.9674,-19.0912,-4.6607,-22.3906,-21.6377,0.104196,0.765941,0.52019906,0
-18.7505,-16.8318,-16.4662,-24.1827,-22.3707,0.169549,1.08614,-20.7415,-19.4095,-17.4819,-28.9611,-24.4585,0.205409,1.1683,0.310451031,0
-25.138,-23.7225,-5.69925,-23.9281,-22.5797,0.173749,1.03344,-22.2336,-20.4641,-7.25959,-27.44,-19.3993,0.267674,1.20416,0.26394406,0
-20.659,-19.5577,-7.77791,-25.7506,-16.2572,0.0901643,0.811855,-22.046,-19.9945,-7.73434,-27.3128,-21.2797,0.249062,1.17433,0.44042927,0
-24.4581,-22.1004,-6.66267,-27.2701,-26.6454,0.197553,1.05837,-25.139,-24.5319,-5.96274,-28.8027,-26.3349,0.231362,1.12138,0.340123355,0
-17.4822,-9.79634,-5.33346,-14.8626,-14.7408,0.190421,1.06627,-19.7311,-19.6287,-6.14114,-24.9061,-19.1523,0.323108,1.33078,0.510904312,0
-17.1383,-15.989,-5.80871,-19.738,-17.907,0.12185,0.891417,-21.7395,-20.9674,-6.25375,-25.3092,-22.3491,0.211064,1.09166,0.604219139,0
-21.5335,-21.3706,-6.25179,-31.3413,-22.8672,0.213904,1.11164,-20.6377,-20.5182,-6.93851,-31.2997,-23.6033,0.281505,1.23216,0.476489514,0
-20.2965,-19.1232,-6.10295,-25.8727,-24.3087,0.155541,0.993698,-23.2291,-21.7234,-5.76515,-28.6641,-27.5858,0.297552,1.27272,0.702338696,0
-20.6933,-18.3735,-7.95573,-27.9338,-21.9916,0.167062,1.02791,-23.8752,-22.3124,-6.56565,-29.0605,-28.8752,0.278968,1.22779,0.532377064,0
-14.4252,-13.0068,-8.00492,-16.9528,-15.1715,0.0619667,0.677355,-19.545,-16.2356,-5.18598,-21.9656,-18.2913,0.288853,1.26313,0.620777607,0
-17.7697,-15.8397,-5.97616,-23.1408,-20.185,0.107744,0.879287,-20.5587,-18.8744,-6.7921,-23.9003,-21.6494,0.154095,0.933834,1.08445084,1
-24.7694,-20.3693,-5.62923,-26.42,-26.4186,0.31685,1.34623,-26.3436,-25.0919,-5.43626,-30.228,-29.8168,0.377642,1.42755,0.564039588,0
-21.54,-21.0197,-6.78094,-20.8667,-13.6519,0.103584,0.883164,-24.9905,-19.6283,-4.31008,-22.8987,-22.332,0.252385,1.17866,0.280186772,0
-22.3086,-21.9136,-6.70374,-23.0378,-21.5209,0.0952269,0.801479,-27.2115,-25.4393,-5.3366,-23.8339,-23.1936,0.26315,1.19514,0.806477368,0
-14.2143,-13.8839,-6.48698,-17.3608,-13.8427,0.139369,0.928297,-21.123,-16.899,-6.58949,-26.344,-24.1065,0.138249,0.939555,0.808896482,0
-17.9307,-14.0953,-6.97932,-20.7192,-18.5441,0.125338,0.862892,-20.1018,-14.5622,-8.43297,-19.7088,-18.9232,0.194656,1.03747,0.44197768,0
-22.0781,-16.5128,-7.16617,-23.8247,-19.6824,0.23592,1.17016,-26.1702,-22.3718,-5.59332,-30.8792,-25.083,0.199092,1.04806,0.560967326,0
-18.8065,-12.4184,-7.76518,-24.9138,-22.6282,0.0752586,0.783775,-19.0924,-18.1537,-7.6989,-26.3721,-23.2484,0.299625,1.26696,0.43775022,0
-23.5093,-22.8708,-4.48265,-21.4591,-21.1064,0.126651,0.918822,-21.2582,-21.0047,-7.24454,-28.0794,-19.9821,0.169347,0.983746,0.415697545,0
-23.0249,-20.7528,-5.43121,-23.4132,-23.1583,0.177917,1.04817,-25.8084,-24.1511,-5.9675,-27.6181,-22.4692,0.343054,1.36944,0.368360221,0
-20.4044,-16.8821,-7.11899,-24.0722,-21.3107,0.265776,1.23944,-20.8433,-20.7844,-6.38124,-23.0334,-22.7014,0.194673,1.02555,1.62538815,1
-19.892,-11.7627,-11.2718,-26.2949,-18.204,0.0695637,0.486664,-21.6841,-18.668,-10.2217,-28.5891,-28.3142,0.0602232,0.57321,0.277235121,0
-20.4208,-17.893,-7.16261,-25.9409,-23.9628,0.0620719,0.647582,-24.6295,-24.1794,-8.38212,-31.8263,-27.8836,0.183709,1.01243,0.668870926,0
-22.5323,-18.2333,-6.45562,-25.514,-20.1404,0.0893993,0.688871,-21.2742,-19.5162,-5.62769,-27.5255,-22.1345,0.267709,1.20549,0.516010106,0
-15.9659,-13.7645,-7.04524,-23.6557,-10.3326,0.0430319,0.610348,-20.9721,-20.7114,-5.37116,-25.3133,-23.1569,0.0600042,0.673081,0.657143414,0
-23.0173,-22.1179,-9.21994,-27.4131,-27.2561,0.0379751,0.606054,-22.263,-21.6817,-9.62786,-28.8354,-25.4223,0.0852369,0.765499,1.13093662,1
-17.4709,-15.7178,-6.21214,-23.9898,-18.7769,0.126948,0.877944,-22.0949,-21.8701,-5.96986,-27.0576,-22.706,0.305252,1.28577,1.27846968,1
-21.5728,-19.7594,-7.89838,-25.0772,-20.0694,0.159431,0.994336,-24.5338,-22.9429,-8.29239,-28.3692,-27.0818,0.118593,0.900985,0.53177774,0
-16.9691,-13.6467,-7.12102,-25.8429,-10.1673,0.0918722,0.780997,-22.8356,-17.6415,-5.26,-24.7507,-14.1757,0.101019,0.788396,0.914055228,0
-22.6054,-20.6901,-7.4629,-28.3536,-25.4387,0.058592,0.58664,-27.1035,-20.3799,-5.31087,-34.0199,-25.3793,0.150552,0.879001,4.87873793,1
-22.1835,-18.6016,-6.45655,-29.5334,-27.1239,0.0847555,0.661799,-21.0215,-20.9494,-7.65508,-29.7879,-23.355,0.108461,0.901935,0.977389932,0
-19.5518,-7.29717,-6.72603,-25.636,-24.0388,0.213889,1.08603,-20.7635,-20.0739,-5.61462,-31.5443,-15.5982,0.378835,1.44623,2.61939335,1
-19.2208,-14.0657,-12.2175,-22.7566,-21.0092,0.0669418,0.667125,-22.1598,-21.3209,-7.79805,-29.9864,-17.4201,0.316611,1.31519,0.327975392,0
-19.951,-17.9162,-12.5624,-26.5848,-25.9818,0.0470496,0.446922,-24.1054,-23.841,-6.3257,-30.098,-27.0395,0.271696,1.22677,0.273228496,0
-17.5879,-14.3981,-6.75897,-19.9264,-12.3534,0.137734,0.890157,-25.4215,-25.2064,-4.19761,-27.3879,-23.5824,0.257273,1.19903,0.715334237,0
-21.8732,-21.6793,-7.23732,-25.6105,-19.5378,0.24683,1.22624,-26.4419,-23.0448,-6.58381,-26.962,-26.7727,0.357471,1.38633,1.28971279,1
-23.4725,-22.9065,-6.51627,-26.9099,-22.1705,0.284409,1.28537,-24.5806,-22.9247,-6.79011,-27.4443,-23.5186,0.406244,1.48659,0.550064266,0
-13.8901,-11.1507,-4.51102,-17.2932,-13.6478,0.175913,1.06521,-20.7375,-19.8827,-6.60748,-21.6364,-21.3064,0.0754616,0.707018,0.218692258,0
-20.1964,-16.81,-5.12548,-21.8999,-20.9817,0.150483,0.949031,-22.4309,-21.149,-5.30005,-27.3995,-26.9328,0.398756,1.47374,1.2144655,1
-16.5512,-16.3499,-5.55756,-16.0097,-12.0252,0.0413395,0.514008,-21.4158,-19.5359,-7.92336,-21.9995,-20.0458,0.0954691,0.793066,0.653133333,0
-23.8224,-20.573,-3.78332,-25.1958,-24.6379,0.0674966,0.62032,-24.7977,-24.6054,-4.17222,-27.8658,-25.9725,0.168584,0.980262,0.479488641,0
-22.4111,-21.6639,-5.1689,-24.3496,-21.4441,0.0732008,0.49388,-23.6176,-22.5771,-6.59199,-29.7037,-20.3929,0.162506,0.946058,0.368557781,0
-21.7417,-19.8386,-7.39465,-23.455,-21.1975,0.196089,1.05024,-24.1524,-19.2122,-6.62068,-25.7245,-21.177,0.118877,0.695901,0.761847734,0
-21.3207,-18.3914,-5.93832,-24.4435,-24.0121,0.161094,0.991443,-21.7811,-21.4801,-6.1063,-26.0909,-24.6873,0.408463,1.48985,0.445826888,0
-17.4773,-13.5754,-6.90286,-29.0835,-15.2415,0.247249,1.17652,-20.5363,-18.6697,-8.26511,-22.5751,-18.0347,0.229279,1.11995,0.303931236,0
-23.2799,-22.9539,-4.70694,-28.7161,-23.8268,0.0759698,0.675116,-26.3767,-25.7809,-5.75384,-28.2043,-27.3153,0.222619,1.10535,0.374648929,0
-17.9976,-15.7372,-5.17277,-23.6069,-23.2509,0.142558,0.903734,-21.7738,-19.6675,-4.63734,-25.0526,-24.3699,0.304497,1.30328,0.267605096,0
-20.8901,-13.5533,-7.26631,-22.6671,-20.4569,0.0646696,0.545753,-23.8519,-21.278,-7.60887,-24.9761,-24.6365,0.125862,0.91011,0.45338127,0
-20.0241,-17.0256,-5.86577,-20.6197,-20.32,0.222522,1.11217,-22.6067,-17.4064,-5.78077,-21.1107,-20.5876,0.301148,1.28091,0.766226649,0
-19.4881,-18.6483,-4.4815,-25.754,-18.2202,0.0822772,0.686155,-23.0848,-22.9027,-5.33163,-28.0835,-22.8393,0.098478,0.591009,0.850681126,0
-25.1048,-21.5816,-9.30448,-29.3385,-24.8095,0.0517903,0.541604,-25.9804,-23.9896,-7.35047,-30.5652,-29.2306,0.213048,1.08403,0.356737673,0
-22.3061,-16.9262,-9.03794,-25.4293,-22.9812,0.051201,0.662385,-19.7871,-19.1812,-6.77701,-22.3164,-21.6014,0.204965,1.05924,1.34264934,1
-23.2562,-21.6012,-6.27907,-28.5608,-23.7191,0.192175,1.06494,-22.7927,-20.8195,-9.1306,-26.9496,-22.9377,0.212358,1.06908,0.243960723,0
-19.6991,-7.39712,-5.22805,-21.9013,-13.4809,0.0682116,0.698508,-22.9873,-22.9712,-5.08688,-26.6646,-23.2789,0.23966,1.14548,0.218415856,0
-22.1828,-21.2941,-6.62867,-24.6698,-22.3428,0.166409,0.993089,-22.4284,-22.16,-5.97707,-25.1123,-24.5922,0.207079,1.07669,0.591255009,0
-17.5123,-11.8146,-7.0574,-25.7963,-20.3934,0.245737,1.19535,-20.2487,-19.7941,-5.85835,-29.3848,-23.2521,0.247246,1.16575,0.589690983,0
-20.9076,-15.5867,-5.35647,-25.7062,-19.7779,0.27547,1.26468,-24.33,-23.5288,-4.9103,-27.6179,-27.4064,0.312564,1.31122,0.509105086,0
-14.891,-7.38978,-7.36127,-19.4236,-13.8174,0.0136778,0.247338,-18.7328,-17.1573,-9.29537,-30.8618,-22.3544,0.143533,0.915354,0.394302964,0
-19.1227,-14.8838,-8.29934,-26.6132,-20.6544,0.168242,0.993694,-19.9583,-18.5594,-6.00237,-24.6263,-23.7424,0.208798,1.07488,0.934303343,0
-22.2811,-21.5064,-9.52265,-27.9486,-19.8619,0.0318954,0.533155,-25.2414,-20.3632,-10.2981,-27.9423,-23.6944,0.102406,0.761462,1.44214129,1
-19.6141,-17.1002,-7.02091,-23.6472,-21.7372,0.0345852,0.51247,-20.6121,-19.9255,-7.01993,-24.6676,-23.812,0.22576,1.11178,0.466036797,0
-18.7418,-16.7215,-7.16226,-19.1812,-13.8887,0.0411993,0.637297,-22.5201,-15.8406,-5.50839,-23.0644,-17.3118,0.101454,0.831467,0.277217001,0
-18.5895,-17.9431,-5.66727,-21.3087,-19.1095,0.0722568,0.728713,-22.9235,-21.1045,-6.01932,-29.4846,-22.2976,0.373886,1.42986,0.422508121,0
-10.1867,-7.76845,-7.11432,-16.5106,-7.84336,0.040658,0.560295,-20.6926,-6.82745,-6.56916,-22.2988,-1.15394,0.127114,0.906257,0.40799123,0
-22.0406,-14.4095,-6.43406,-28.4614,-12.3372,0.107827,0.830554,-20.6677,-18.174,-7.32282,-29.6621,-22.509,0.172365,0.993342,0.678283393,0
-19.79,-19.6269,-4.57525,-26.6244,-22.7418,0.144152,0.912067,-21.8951,-21.7253,-4.33335,-25.4993,-23.7,0.13501,0.891352,0.996924758,1
-9.40224,-7.86777,-7.73489,-12.9913,-9.38756,0.0363659,0.499956,-19.3995,-17.9702,-8.10441,-29.9379,-19.7459,0.261731,1.19505,0.246487632,0
-24.1494,-15.2053,-5.99177,-27.916,-23.9862,0.28792,1.33418,-25.6152,-22.3371,-6.57252,-27.3798,-26.5946,0.362768,1.42599,0.326949716,0
-24.6366,-24.1964,-7.76634,-30.0121,-20.3489,0.0693645,0.726276,-24.6428,-22.7372,-7.36553,-26.7596,-25.6203,0.19609,1.03263,0.239591643,0
-18.7488,-16.2214,-7.573,-24.7066,-16.8069,0.140427,0.927835,-25.9027,-24.6902,-8.13589,-30.9831,-27.1722,0.292869,1.25429,0.599587798,0
-22.7727,-20.3036,-7.9274,-26.5294,-23.9051,0.0496483,0.671919,-23.7234,-20.2075,-7.33605,-28.13,-22.024,0.216692,1.09396,0.83694154,0
-13.8767,-10.9318,-6.76963,-18.8011,-4.18487,0.0403321,0.622151,-22.4972,-16.7471,-8.3839,-27.543,-15.5443,0.19703,1.04533,0.363742948,0
-22.1224,-21.5141,-5.82856,-22.3953,-19.3604,0.112044,0.779501,-26.3596,-24.8522,-5.86701,-24.7457,-22.7114,0.280921,1.24241,0.904648066,0
-22.5337,-18.353,-6.24709,-28.6585,-28.3234,0.0891084,0.779021,-25.1005,-24.3941,-7.04875,-34.9107,-25.5886,0.0988151,0.834286,0.569202185,0
-20.2262,-18.6818,-5.42981,-24.9366,-22.601,0.236359,1.17103,-20.9769,-19.2867,-5.31536,-27.9886,-22.1362,0.314905,1.30155,0.367241323,0
-15.1159,-9.41455,-7.58642,-18.4842,-13.7343,0.187315,1.0508,-18.5917,-17.8997,-10.1509,-23.0029,-22.6355,0.164508,0.956311,0.337095976,0
-21.4795,-17.1717,-7.01363,-25.4041,-22.1524,0.0141186,0.182497,-26.0091,-25.9875,-9.78822,-27.9125,-24.7972,0.0451865,0.648234,0.598176062,0
-19.8526,-17.1277,-7.42752,-21.8357,-19.2616,0.137793,0.923509,-22.2192,-18.421,-8.01055,-26.3506,-21.01,0.190955,1.02838,0.627465427,0
-19.3304,-16.8053,-4.44343,-22.0658,-20.4311,0.0509268,0.480501,-25.6409,-20.8816,-4.83788,-24.0368,-23.0612,0.130395,0.882343,0.454044849,0
-20.6036,-19.2723,-12.954,-27.4912,-26.4934,0.0741447,0.398239,-20.0126,-18.9576,-10.9377,-24.4684,-23.7017,0.100055,0.690243,0.93937242,0
-21.0613,-18.1089,-4.50005,-25.5766,-19.6017,0.205122,1.09218,-22.1034,-21.526,-5.39654,-28.6191,-26.3238,0.361467,1.39402,0.256288975,0
-18.9907,-14.8197,-7.29556,-23.5181,-20.9875,0.238214,1.20229,-19.8275,-19.3839,-7.87395,-26.3365,-24.0893,0.24646,1.16197,0.520528615,0
-16.5695,-15.1211,-5.55604,-24.049,-23.126,0.0467046,0.325793,-22.1403,-20.3303,-5.24659,-26.8648,-26.3713,0.132233,0.881617,0.54767549,0
-20.3593,-20.2559,-8.31619,-24.8252,-23.9986,0.153061,0.945589,-22.4197,-21.318,-4.70473,-25.4555,-24.415,0.310539,1.29961,0.813346624,0
-14.1187,-12.1974,-8.87506,-15.4422,-5.88069,0.00952411,0.203819,-22.092,-15.112,-10.2463,-22.9973,-19.452,0.0757242,0.82257,0.866929173,0
-20.5016,-18.811,-7.16107,-22.1725,-19.1748,0.0901393,0.655549,-21.8193,-20.2753,-8.26039,-24.4506,-20.9224,0.197491,1.04436,0.264205962,0
-24.9905,-24.6255,-5.36992,-21.3678,-20.8814,0.145377,0.942065,-25.9557,-25.031,-5.52676,-28.1634,-26.1356,0.251899,1.19227,1.81681454,1
-21.3759,-19.4891,-8.48182,-24.1584,-12.7606,0.0489126,0.642949,-21.1962,-18.9214,-8.3477,-26.0818,-13.8137,0.0944441,0.800885,0.462888151,0
-22.3889,-20.1476,-6.09129,-30.3272,-27.3028,0.12867,0.866853,-23.4945,-22.2637,-5.79317,-28.3406,-24.7816,0.269323,1.21249,0.484304279,0
-17.2632,-9.11009,-4.9381,-21.9789,-7.5813,0.0906221,0.564807,-19.8732,-17.6043,-5.79314,-20.7724,-20.0439,0.105332,0.855247,0.586124539,0
-21.0911,-21.012,-5.22315,-25.5345,-21.1231,0.114189,0.838398,-22.4714,-21.046,-5.44402,-25.0537,-20.7391,0.219316,1.10912,0.91925782,0
-22.6095,-12.0662,-11.312,-28.9359,-18.0753,0.0566997,0.550177,-23.6065,-18.7472,-8.15931,-30.9797,-21.9008,0.238586,1.15411,0.184165969,0
-15.4178,-13.9935,-6.9043,-18.9857,-17.2082,0.111495,0.837461,-21.1697,-18.4424,-8.23852,-24.3895,-21.4919,0.167091,0.963845,0.326726615,0
-18.8706,-18.8029,-5.47948,-20.3251,-19.6225,0.156787,0.951232,-22.2613,-20.9424,-6.86105,-23.7016,-22.0259,0.247091,1.16181,0.435236931,0
-22.2681,-20.1849,-4.86508,-25.7712,-20.3157,0.0561337,0.655046,-25.4162,-24.5857,-4.77429,-27.0943,-25.0745,0.209159,1.0714,0.640031755,0
-18.4556,-11.5235,-10.6495,-20.623,-14.9632,0.0214368,0.429796,-21.5341,-19.7808,-9.15637,-26.4267,-22.4799,0.146835,0.908095,0.381131738,0
-23.3924,-20.0404,-6.50532,-24.3678,-18.5489,0.112357,0.838844,-25.3115,-24.6166,-6.08224,-28.3229,-28.2985,0.133903,0.951054,0.333779484,0
-22.554,-13.8017,-11.321,-28.3633,-8.49345,0.0113524,0.242811,-20.4982,-17.9958,-9.48624,-25.3275,-19.1195,0.0523594,0.703424,0.37336114,0
-20.6901,-18.8385,-6.87549,-24.6812,-21.7632,0.142616,0.990634,-20.3798,-19.3073,-7.24736,-29.4516,-24.3602,0.123934,0.884721,0.283605874,0
-10.4861,-5.37046,-5.12624,-9.74919,-9.0242,0.195023,0.985099,-19.1315,-4.91206,-4.46133,-23.8908,-8.61687,0.312864,1.21325,0.747822404,0
-16.692,-14.0486,-3.92042,-18.6484,-12.8199,0.13737,0.93255,-23.8441,-18.3122,-5.50866,-27.5149,-25.9488,0.400462,1.47473,0.636777461,0
-15.0333,-9.37381,-5.68887,-15.8651,-14.4642,0.069085,0.71909,-19.2369,-18.3953,-6.39894,-23.3159,-18.7195,0.0934336,0.802564,0.442008257,0
-19.3675,-18.3005,-10.3045,-27.6343,-15.6798,0.020384,0.456862,-22.3907,-21.7758,-7.94834,-28.5939,-19.5717,0.0941489,0.795847,0.436074167,0
-24.2708,-22.5374,-5.85272,-28.2772,-26.5361,0.258453,1.25635,-26.0098,-24.5332,-6.66369,-29.169,-27.6312,0.296628,1.26532,0.233012065,0
-21.6025,-14.6117,-6.63445,-26.3298,-13.471,0.232136,1.13638,-21.6535,-21.3087,-9.28119,-25.6496,-18.4132,0.136355,0.917836,2.33524847,1
-23.4655,-13.9562,-6.19372,-28.0935,-20.226,0.178045,1.02017,-22.7371,-20.4664,-6.3321,-25.2952,-21.6239,0.204422,1.06759,0.303418994,0
-21.49,-18.7802,-4.69406,-26.468,-23.6714,0.19516,1.07725,-23.6906,-22.5852,-5.59265,-32.3467,-28.0119,0.328805,1.34125,0.340595663,0
-18.1189,-16.7869,-9.71732,-22.6317,-20.8768,0.123632,0.87523,-24.0942,-21.6527,-7.45994,-26.285,-26.1434,0.293876,1.2648,0.620168149,0
-20.7305,-16.8051,-6.90966,-22.4959,-21.3026,0.109498,0.827653,-22.7229,-20.8226,-5.10894,-30.2655,-20.7179,0.201153,1.04289,0.905143917,0
-22.5121,-16.2063,-6.56073,-22.2431,-16.626,0.109808,0.835019,-23.3619,-20.8987,-5.87078,-23.6126,-22.6398,0.215642,1.08012,2.97259665,1
-20.9937,-18.2478,-6.15823,-24.8297,-20.515,0.0758282,0.73895,-24.4067,-22.5329,-7.49472,-28.3759,-27.0406,0.279072,1.23334,0.631310999,0
-22.1155,-21.5455,-10.5132,-24.4783,-22.5747,0.100993,0.198931,-24.482,-20.2709,-6.41758,-28.2376,-23.4731,0.24492,1.15237,0.678167105,0
-22.0294,-20.7229,-5.38396,-24.9722,-24.7181,0.225201,1.11961,-23.8965,-22.5781,-5.19392,-27.0433,-22.2846,0.216114,1.0999,0.382625401,0
-19.4157,-12.1323,-8.21833,-25.3781,-22.9979,0.0971471,0.783237,-22.9967,-21.7287,-6.26119,-29.2752,-28.176,0.202564,1.07218,1.08854795,1
-17.8909,-17.5741,-5.89584,-20.0926,-19.0101,0.175859,1.06595,-21.2986,-20.5409,-5.40178,-26.2741,-25.9394,0.319815,1.32038,0.454405338,0
-22.363,-18.9056,-4.37013,-22.5516,-19.948,0.0793257,0.69909,-22.6082,-21.5339,-3.99173,-26.588,-26.1087,0.258491,1.20605,0.284254938,0
-19.2074,-18.3685,-7.5708,-29.1892,-26.5652,0.209724,1.11858,-22.8705,-22.8176,-7.74167,-32.9569,-23.9189,0.233678,1.1262,0.727800965,0
-22.2905,-18.4385,-7.01695,-27.1735,-24.9696,0.300207,1.31124,-23.6381,-20.7434,-7.62874,-25.5884,-24.6201,0.348128,1.38463,0.896180868,0
-16.9994,-16.8851,-7.09499,-22.9838,-21.0151,0.251441,1.22082,-19.762,-16.9823,-8.22615,-25.2827,-23.9727,0.281662,1.23707,1.50911403,1
-19.0285,-18.9511,-5.99114,-23.1885,-14.8864,0.05659,0.660753,-21.9899,-20.8269,-5.21473,-24.3696,-21.7201,0.276422,1.22726,0.583717287,0
-21.7069,-19.2266,-5.50354,-26.0674,-25.1161,0.19305,1.08578,-22.3295,-19.7297,-5.97966,-26.8702,-26.7173,0.268861,1.23312,0.428873301,0
-23.6028,-7.01933,-4.11584,-26.2201,-11.6168,0.0664239,0.689532,-22.4,-18.2228,-8.11338,-32.3693,-20.8781,0.294464,1.26094,0.922348619,0
-16.5094,-12.3575,-7.05054,-20.8299,-19.7405,0.152991,0.939685,-19.4257,-18.747,-7.5304,-25.4443,-18.1859,0.0800244,0.719424,0.291159451,0
-12.7011,-9.42697,-6.41441,-16.8939,-15.57,0.0851392,0.781564,-22.1789,-21.8491,-5.53002,-25.776,-24.2607,0.224174,1.10096,0.323206991,0
-19.2211,-17.0449,-6.15068,-25.4812,-21.8069,0.218628,1.18157,-22.29,-17.1424,-7.84734,-27.8964,-22.5552,0.142614,0.89807,0.785280943,0
-20.3473,-14.9787,-5.88868,-28.4367,-19.7021,0.192608,1.07426,-23.7649,-22.3164,-5.02094,-30.5162,-19.2288,0.196205,1.03518,0.502738178,0
-17.1887,-14.1432,-9.46664,-16.1384,-16.0815,0.0222513,0.447481,-25.2423,-19.9494,-6.45673,-26.6649,-19.2958,0.238153,1.15412,0.306299925,0
-21.0056,-15.8343,-13.8824,-25.4956,-16.1332,0.0483608,0.195167,-22.2319,-18.7237,-9.53595,-29.7313,-18.891,0.1015,0.827446,0.547548115,0
-15.6831,-11.5189,-6.28401,-22.8069,-21.2673,0.229014,1.1188,-23.1846,-21.0459,-6.09492,-25.1239,-24.6681,0.224475,1.109,0.782615125,0
-16.7957,-10.6532,-4.91745,-26.1081,-12.817,0.0347598,0.524301,-22.7092,-16.3638,-4.55594,-25.1562,-20.708,0.0771088,0.746787,0.725083411,0
-20.6156,-16.9507,-5.2668,-23.9769,-23.505,0.274967,1.24942,-24.5657,-19.6264,-5.36349,-25.5494,-22.8022,0.292697,1.25828,0.263725698,0
-21.9302,-21.0987,-6.11623,-25.799,-20.7517,0.277008,1.25017,-23.3275,-22.0196,-6.77879,-27.4179,-24.2492,0.39948,1.48315,0.388650507,0
-17.9669,-15.2449,-5.53734,-22.4495,-17.3034,0.0412175,-0.509007,-20.5497,-17.398,-5.68102,-24.7973,-19.3506,0.047421,-0.0133257,1.02207279,1
-21.3549,-14.4,-5.54736,-24.158,-20.7191,0.151741,1.02721,-22.4652,-22.4228,-5.30421,-25.8526,-25.1692,0.316953,1.32241,0.748218715,0
-22.4613,-14.9654,-5.64388,-27.9212,-22.4859,0.254999,1.20019,-25.7018,-21.284,-6.03181,-32.5447,-27.5603,0.367265,1.40848,1.59744823,1
-20.8016,-20.4889,-7.6514,-27.5367,-25.5005,0.17591,1.05622,-25.2383,-20.5289,-6.70781,-30.8571,-28.9269,0.26307,1.19633,0.958899081,0
